filename,score,label,machine_type,AUC,pAUC
BEATs_section_00_source_test_anomaly_0012_n_A,0.038246989250183105,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0013_n_A,0.0008805990219116211,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0014_n_A,0.0107041597366333,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0015_n_A,0.0009397268295288086,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0016_n_A,0.0010551810264587402,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0017_n_A,0.0007459521293640137,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0018_n_A,0.0007821917533874512,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0019_n_A,0.0010643601417541504,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0020_n_A,0.0007941126823425293,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0021_n_A,0.0008314847946166992,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0022_n_A,0.0046898722648620605,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0023_n_A,0.0008318424224853516,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0024_n_A,0.0008399486541748047,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0025_n_A,0.0007895827293395996,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0026_n_B,0.012175381183624268,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0027_n_B,0.001780092716217041,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0028_n_B,0.002033531665802002,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0029_n_B,0.0013006329536437988,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0030_n_B,0.0008254051208496094,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0031_n_B,0.006846189498901367,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0032_n_B,0.0007291436195373535,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0033_n_B,0.019066929817199707,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0034_n_B,0.0013728737831115723,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0035_n_B,0.0011650919914245605,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0036_n_B,0.000844419002532959,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0037_n_B,0.0045067667961120605,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0038_n_B,0.0007957220077514648,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0039_n_B,0.0007088780403137207,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0040_n_B,0.0008314847946166992,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0041_n_B,0.0009365081787109375,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0042_n_B,0.0037804841995239258,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0043_n_B,0.008433699607849121,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0044_n_B,0.013591408729553223,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0045_n_B,0.006100654602050781,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0046_n_B,0.0008291006088256836,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0047_n_B,0.002805948257446289,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0048_n_B,0.0009845495223999023,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0049_n_B,0.000782310962677002,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0050_n_B,0.005515158176422119,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0001_n_A,0.001439213752746582,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0002_n_A,0.000840604305267334,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0003_n_A,0.0008906126022338867,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0004_n_A,0.0009241700172424316,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0005_n_A,0.008213698863983154,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0006_n_A,0.0008562803268432617,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0007_n_A,0.0007536411285400391,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0008_n_A,0.00526958703994751,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0009_n_A,0.0009729266166687012,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0010_n_A,0.0008551478385925293,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0011_n_A,0.027872085571289062,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0012_n_A,0.004835546016693115,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0013_n_A,0.001290440559387207,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0014_n_A,0.0008866190910339355,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0015_n_A,0.0007929205894470215,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0016_n_A,0.0008636116981506348,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0017_n_A,0.000874638557434082,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0018_n_A,0.0007488727569580078,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0019_n_A,0.0010027289390563965,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0020_n_A,0.004681229591369629,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0021_n_A,0.0008938312530517578,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0022_n_A,0.0009704828262329102,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0023_n_A,0.0008081197738647461,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0024_n_A,0.0021327733993530273,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0025_n_A,0.0007407069206237793,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0026_n_B,0.021421372890472412,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0027_n_B,0.0007630586624145508,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0028_n_B,0.000941157341003418,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0029_n_B,0.0008388161659240723,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0030_n_B,0.0007673501968383789,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0031_n_B,0.0008392930030822754,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0032_n_B,0.000980079174041748,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0033_n_B,0.0007786154747009277,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0034_n_B,0.000773012638092041,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0035_n_B,0.0026663541793823242,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0036_n_B,0.0008866786956787109,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0037_n_B,0.0009058713912963867,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0038_n_B,0.0019612908363342285,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0039_n_B,0.0014165043830871582,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0040_n_B,0.0010976195335388184,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0041_n_B,0.0017794370651245117,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0042_n_B,0.0007342100143432617,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0043_n_B,0.0008854866027832031,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0044_n_B,0.0008147954940795898,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0045_n_B,0.0008273124694824219,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0046_n_B,0.00590360164642334,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0047_n_B,0.000989079475402832,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0048_n_B,0.0008998513221740723,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0049_n_B,0.001041114330291748,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_normal_0050_n_B,0.0019405484199523926,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0001_n_X,0.01988130807876587,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0002_n_X,0.05946999788284302,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0003_n_X,0.02052783966064453,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0004_n_X,0.052552878856658936,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0005_n_X,0.008010923862457275,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0006_n_X,0.015746653079986572,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0007_n_X,0.004096865653991699,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0008_n_X,0.00408703088760376,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0009_n_X,0.05426830053329468,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0010_n_X,0.02774643898010254,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0011_n_X,0.02074676752090454,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0012_n_X,0.014743387699127197,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0013_n_X,0.01831507682800293,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0014_n_X,0.013934671878814697,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0015_n_X,0.04306232929229736,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0016_n_X,0.034383177757263184,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0017_n_X,0.0031837821006774902,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0018_n_X,0.03269082307815552,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0019_n_X,0.03914165496826172,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0020_n_X,0.11164087057113647,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0021_n_X,0.0014615058898925781,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0022_n_X,0.007841348648071289,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0023_n_X,0.02020442485809326,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0024_n_X,0.01596391201019287,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0025_n_X,0.02230358123779297,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0026_n_Y,0.0009006857872009277,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0027_n_Y,0.0008308887481689453,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0028_n_Y,0.00865703821182251,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0029_n_Y,0.0026973485946655273,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0030_n_Y,0.00093841552734375,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0031_n_Y,0.0008028745651245117,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0032_n_Y,0.0014427900314331055,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0033_n_Y,0.0008047223091125488,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0034_n_Y,0.0008170008659362793,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0035_n_Y,0.0012241005897521973,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0036_n_Y,0.000906527042388916,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0037_n_Y,0.0008150339126586914,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0038_n_Y,0.0008324384689331055,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0039_n_Y,0.000765681266784668,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0040_n_Y,0.0008448362350463867,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0041_n_Y,0.0009274482727050781,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0042_n_Y,0.0009897351264953613,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0043_n_Y,0.0008472800254821777,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0044_n_Y,0.0018594861030578613,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0045_n_Y,0.001246035099029541,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0046_n_Y,0.0007882118225097656,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0047_n_Y,0.009257078170776367,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0048_n_Y,0.0007945895195007324,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0049_n_Y,0.0008127093315124512,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_anomaly_0050_n_Y,0.0008231401443481445,1,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0001_n_X,0.017389535903930664,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0002_n_X,0.002774655818939209,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0003_n_X,0.002288818359375,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0004_n_X,0.08101308345794678,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0005_n_X,0.11161226034164429,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0006_n_X,0.009781599044799805,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0007_n_X,0.03784388303756714,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0008_n_X,0.01985377073287964,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0009_n_X,0.0445287823677063,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0010_n_X,0.0402294397354126,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0011_n_X,0.0358540415763855,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0012_n_X,0.0020856261253356934,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0013_n_X,0.0189703106880188,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0014_n_X,0.01865309476852417,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0015_n_X,0.001744687557220459,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0016_n_X,0.0020575523376464844,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0017_n_X,0.04857432842254639,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0018_n_X,0.0292433500289917,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0019_n_X,0.03616076707839966,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0020_n_X,0.02564340829849243,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0021_n_X,0.03958779573440552,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0022_n_X,0.001258552074432373,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0023_n_X,0.018754661083221436,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0024_n_X,0.010748803615570068,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0025_n_X,0.012439072132110596,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0026_n_Y,0.000835716724395752,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0027_n_Y,0.0009269118309020996,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0028_n_Y,0.000834345817565918,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0029_n_Y,0.0011715888977050781,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0030_n_Y,0.0008171796798706055,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0031_n_Y,0.000819087028503418,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0032_n_Y,0.0012366175651550293,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0033_n_Y,0.0008805990219116211,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0034_n_Y,0.0008344054222106934,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0035_n_Y,0.0008864402770996094,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0036_n_Y,0.0007738471031188965,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0037_n_Y,0.0008704662322998047,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0038_n_Y,0.000788569450378418,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0039_n_Y,0.0009934306144714355,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0040_n_Y,0.0023744702339172363,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0041_n_Y,0.0029801130294799805,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0042_n_Y,0.0007985234260559082,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0043_n_Y,0.00140458345413208,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0044_n_Y,0.0010509490966796875,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0045_n_Y,0.0011230111122131348,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0046_n_Y,0.0009690523147583008,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0047_n_Y,0.0012161731719970703,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0048_n_Y,0.0008518695831298828,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0049_n_Y,0.0009985566139221191,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_target_test_normal_0050_n_Y,0.0009332895278930664,0,test_fan,0.52155,0.501578947368421
BEATs_section_00_source_test_anomaly_0001_noAttribute,0.021718859672546387,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0002_noAttribute,0.007376730442047119,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0003_noAttribute,0.0012626051902770996,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0004_noAttribute,0.000714421272277832,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0005_noAttribute,0.004179596900939941,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0006_noAttribute,0.003047466278076172,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0007_noAttribute,0.0007808804512023926,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0008_noAttribute,0.0009473562240600586,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0009_noAttribute,0.0007433295249938965,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0010_noAttribute,0.0008484125137329102,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0011_noAttribute,0.002936124801635742,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0012_noAttribute,0.0009007453918457031,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0013_noAttribute,0.0009989142417907715,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0014_noAttribute,0.0008091330528259277,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0015_noAttribute,0.0007424354553222656,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0016_noAttribute,0.0008729100227355957,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0017_noAttribute,0.017124593257904053,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0018_noAttribute,0.001727461814880371,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0019_noAttribute,0.002354741096496582,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0020_noAttribute,0.004305064678192139,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0021_noAttribute,0.0010376572608947754,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0022_noAttribute,0.0010903477668762207,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0023_noAttribute,0.000777125358581543,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0024_noAttribute,0.0019020438194274902,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0025_noAttribute,0.003416299819946289,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0026_noAttribute,0.000819861888885498,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0027_noAttribute,0.0015170574188232422,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0028_noAttribute,0.0007717609405517578,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0029_noAttribute,0.0010315179824829102,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0030_noAttribute,0.004507958889007568,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0031_noAttribute,0.0007658600807189941,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0032_noAttribute,0.006692469120025635,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0033_noAttribute,0.00924760103225708,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0034_noAttribute,0.0009650588035583496,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0035_noAttribute,0.022650539875030518,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0036_noAttribute,0.003779113292694092,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0037_noAttribute,0.0009274482727050781,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0038_noAttribute,0.0015770792961120605,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0039_noAttribute,0.022811532020568848,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0040_noAttribute,0.0009068846702575684,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0041_noAttribute,0.0009668469429016113,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0042_noAttribute,0.0012590885162353516,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0043_noAttribute,0.001362144947052002,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0044_noAttribute,0.006121039390563965,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0045_noAttribute,0.0008030533790588379,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0046_noAttribute,0.0008330941200256348,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0047_noAttribute,0.001110374927520752,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0048_noAttribute,0.030285239219665527,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0049_noAttribute,0.004361391067504883,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_anomaly_0050_noAttribute,0.0009247064590454102,1,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0001_noAttribute,0.001083672046661377,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0002_noAttribute,0.007750868797302246,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0003_noAttribute,0.0008361339569091797,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0004_noAttribute,0.040814876556396484,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0005_noAttribute,0.004209637641906738,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0006_noAttribute,0.007883906364440918,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0007_noAttribute,0.0009372234344482422,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0008_noAttribute,0.0052970051765441895,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0009_noAttribute,0.0007766485214233398,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0010_noAttribute,0.0010523200035095215,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0011_noAttribute,0.0013187527656555176,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0012_noAttribute,0.0009521245956420898,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0013_noAttribute,0.003205239772796631,0,test_gearbox,0.4716,0.5036842105263157
BEATs_section_00_source_test_normal_0014_noAttribute,0.009568572044372559,0,test_gearbox,0.4716,0.5036842105263157
